Angel Highschool;"""Angel Highschool"",";;Angel Highschool;"""Angel Highschool"","
Saint Theresa'S  Highschool;"""Saint Theresa'S  Highschool"",";;Saint Theresa'S  Highschool;"""Saint Theresa'S  Highschool"","
M.I.T.Vishwashanti Gurukul School;"""M.I.T.Vishwashanti Gurukul School"",";;M.I.T.Vishwashanti Gurukul School;"""M.I.T.Vishwashanti Gurukul School"","
Innovera School;"""Innovera School"",";;Innovera School;"""Innovera School"","
Kai Shevatabai Bandoji Chavan Pri;"""Kai Shevatabai Bandoji Chavan Pri"",";;Kai Shevatabai Bandoji Chavan Pri;"""Kai Shevatabai Bandoji Chavan Pri"","
Kai Bandoji Khandoji Chavan Sec;"""Kai Bandoji Khandoji Chavan Sec"",";;Kai Bandoji Khandoji Chavan Sec;"""Kai Bandoji Khandoji Chavan Sec"","
Nalanda Eng Med Sch;"""Nalanda Eng Med Sch"",";;Nalanda Eng Med Sch;"""Nalanda Eng Med Sch"","
Kai Bandoji Khandoji Chavan Pri ;"""Kai Bandoji Khandoji Chavan Pri "",";;Kai Bandoji Khandoji Chavan Pri ;"""Kai Bandoji Khandoji Chavan Pri "","
Karnbadhir Mulanchi Nivasi Pri Sch;"""Karnbadhir Mulanchi Nivasi Pri Sch"",";;Karnbadhir Mulanchi Nivasi Pri Sch;"""Karnbadhir Mulanchi Nivasi Pri Sch"","
Dsk School Dhayari;"""Dsk School Dhayari"",";;Dsk School Dhayari;"""Dsk School Dhayari"","
Gurukul Shaikshanik Sanstha;"""Gurukul Shaikshanik Sanstha"",";;Gurukul Shaikshanik Sanstha;"""Gurukul Shaikshanik Sanstha"","
S.M.Joshi Vidyalay Mahadevnagar;"""S.M.Joshi Vidyalay Mahadevnagar"",";;S.M.Joshi Vidyalay Mahadevnagar;"""S.M.Joshi Vidyalay Mahadevnagar"","
Zpps Indapur No. 1;"""Zpps Indapur No. 1"",";;Zpps Indapur No. 1;"""Zpps Indapur No. 1"","
Zpps  Indapur No. 2;"""Zpps  Indapur No. 2"",";;Zpps  Indapur No. 2;"""Zpps  Indapur No. 2"","
Zpps Indapur No.4;"""Zpps Indapur No.4"",";;Zpps Indapur No.4;"""Zpps Indapur No.4"","
Zpps Indapur No. 5;"""Zpps Indapur No. 5"",";;Zpps Indapur No. 5;"""Zpps Indapur No. 5"","
Zpps Indapur No. 6;"""Zpps Indapur No. 6"",";;Zpps Indapur No. 6;"""Zpps Indapur No. 6"","
Zpps Sarswati Nagar;"""Zpps Sarswati Nagar"",";;Zpps Sarswati Nagar;"""Zpps Sarswati Nagar"","
Indapur Shahar Vikas Pra. ;"""Indapur Shahar Vikas Pra. "",";;Indapur Shahar Vikas Pra. ;"""Indapur Shahar Vikas Pra. "","
Muk Badhir Nivasi Shala ;"""Muk Badhir Nivasi Shala "",";;Muk Badhir Nivasi Shala ;"""Muk Badhir Nivasi Shala "","
Bhimai Ashrama Shala Indapur;"""Bhimai Ashrama Shala Indapur"",";;Bhimai Ashrama Shala Indapur;"""Bhimai Ashrama Shala Indapur"","
Shree Narayandas H Scl Indapur;"""Shree Narayandas H Scl Indapur"",";;Shree Narayandas H Scl Indapur;"""Shree Narayandas H Scl Indapur"","
New English School, Indapur;"""New English School, Indapur"",";;New English School, Indapur;"""New English School, Indapur"","
Radhika Madhyamik Vid. Indapur;"""Radhika Madhyamik Vid. Indapur"",";;Radhika Madhyamik Vid. Indapur;"""Radhika Madhyamik Vid. Indapur"","
Priyadarshani Eng Scl. Indapur;"""Priyadarshani Eng Scl. Indapur"",";;Priyadarshani Eng Scl. Indapur;"""Priyadarshani Eng Scl. Indapur"","
Malojiraje Vidhyalaya Indapur;"""Malojiraje Vidhyalaya Indapur"",";;Malojiraje Vidhyalaya Indapur;"""Malojiraje Vidhyalaya Indapur"","
Shri Narayandas Pri Vid Man Indapur;"""Shri Narayandas Pri Vid Man Indapur"",";;Shri Narayandas Pri Vid Man Indapur;"""Shri Narayandas Pri Vid Man Indapur"","
Vidya Pratisthan Eng Medsch ;"""Vidya Pratisthan Eng Medsch "",";;Vidya Pratisthan Eng Medsch ;"""Vidya Pratisthan Eng Medsch "","
Krantijyaoti Savitribai Ma As Sha  ;"""Krantijyaoti Savitribai Ma As Sha  "",";;Krantijyaoti Savitribai Ma As Sha  ;"""Krantijyaoti Savitribai Ma As Sha  "","
Shree N R Eng Sch Indapur;"""Shree N R Eng Sch Indapur"",";;Shree N R Eng Sch Indapur;"""Shree N R Eng Sch Indapur"","
Arts Science And Commerce College Indapur;"""Arts Science And Commerce College Indapur"",";;Arts Science And Commerce College Indapur;"""Arts Science And Commerce College Indapur"","
Late Vitthalraoji Shinde Vidyalaya Indapur;"""Late Vitthalraoji Shinde Vidyalaya Indapur"",";;Late Vitthalraoji Shinde Vidyalaya Indapur;"""Late Vitthalraoji Shinde Vidyalaya Indapur"","
Zpps Tarangwadi;"""Zpps Tarangwadi"",";;Zpps Tarangwadi;"""Zpps Tarangwadi"","
Zpps Bunagewasti;"""Zpps Bunagewasti"",";;Zpps Bunagewasti;"""Zpps Bunagewasti"","
Kai Samajratnya Shivajirao Shendge ;"""Kai Samajratnya Shivajirao Shendge "",";;Kai Samajratnya Shivajirao Shendge ;"""Kai Samajratnya Shivajirao Shendge "","
Zpps Bhosalewast;"""Zpps Bhosalewast"",";;Zpps Bhosalewast;"""Zpps Bhosalewast"","
Zpps Gawadewasti;"""Zpps Gawadewasti"",";;Zpps Gawadewasti;"""Zpps Gawadewasti"","
Sc & Navbaudh Boys Residensial High School Tarangwadi;"""Sc & Navbaudh Boys Residensial High School Tarangwadi"",";;Sc & Navbaudh Boys Residensial High School Tarangwadi;"""Sc & Navbaudh Boys Residensial High School Tarangwadi"","
Zpps Khogali;"""Zpps Khogali"",";;Zpps Khogali;"""Zpps Khogali"","
Zpps Phadtare Wasti;"""Zpps Phadtare Wasti"",";;Zpps Phadtare Wasti;"""Zpps Phadtare Wasti"","
Zpps Zagadewadi;"""Zpps Zagadewadi"",";;Zpps Zagadewadi;"""Zpps Zagadewadi"","
Zpps Abhangwasti;"""Zpps Abhangwasti"",";;Zpps Abhangwasti;"""Zpps Abhangwasti"","
Zpps Narutwadi;"""Zpps Narutwadi"",";;Zpps Narutwadi;"""Zpps Narutwadi"","
Zpps Malawadi;"""Zpps Malawadi"",";;Zpps Malawadi;"""Zpps Malawadi"","
Zpps Thakurwadi;"""Zpps Thakurwadi"",";;Zpps Thakurwadi;"""Zpps Thakurwadi"","
Zpps Shkirsagarwadi;"""Zpps Shkirsagarwadi"",";;Zpps Shkirsagarwadi;"""Zpps Shkirsagarwadi"","
Zpps Mhetrewasti;"""Zpps Mhetrewasti"",";;Zpps Mhetrewasti;"""Zpps Mhetrewasti"","
Zpps Satputewasti;"""Zpps Satputewasti"",";;Zpps Satputewasti;"""Zpps Satputewasti"","
Zpps Gardewasti;"""Zpps Gardewasti"",";;Zpps Gardewasti;"""Zpps Gardewasti"","
Zpps Bendwasti;"""Zpps Bendwasti"",";;Zpps Bendwasti;"""Zpps Bendwasti"","
Zpps Rautwasti;"""Zpps Rautwasti"",";;Zpps Rautwasti;"""Zpps Rautwasti"","
Zpps Kalathan No 2;"""Zpps Kalathan No 2"",";;Zpps Kalathan No 2;"""Zpps Kalathan No 2"","
Zpps Padulewasti;"""Zpps Padulewasti"",";;Zpps Padulewasti;"""Zpps Padulewasti"","
Zpps Padsthala;"""Zpps Padsthala"",";;Zpps Padsthala;"""Zpps Padsthala"","
Zpps Shirsodi;"""Zpps Shirsodi"",";;Zpps Shirsodi;"""Zpps Shirsodi"","
Zpps Khamgalwasti;"""Zpps Khamgalwasti"",";;Zpps Khamgalwasti;"""Zpps Khamgalwasti"","
Zpps Chindadevi;"""Zpps Chindadevi"",";;Zpps Chindadevi;"""Zpps Chindadevi"","
Vivekanand Didhyalaya Shirsodi;"""Vivekanand Didhyalaya Shirsodi"",";;Vivekanand Didhyalaya Shirsodi;"""Vivekanand Didhyalaya Shirsodi"","
Zpps Pimpri Kurdh;"""Zpps Pimpri Kurdh"",";;Zpps Pimpri Kurdh;"""Zpps Pimpri Kurdh"","
Zpps Petakwasti;"""Zpps Petakwasti"",";;Zpps Petakwasti;"""Zpps Petakwasti"","
Zpps Sugaon;"""Zpps Sugaon"",";;Zpps Sugaon;"""Zpps Sugaon"","
Zpps Ajoti;"""Zpps Ajoti"",";;Zpps Ajoti;"""Zpps Ajoti"","
Zpps Galandwadi No. 1;"""Zpps Galandwadi No. 1"",";;Zpps Galandwadi No. 1;"""Zpps Galandwadi No. 1"","
Zpps Kalakhe Wasti;"""Zpps Kalakhe Wasti"",";;Zpps Kalakhe Wasti;"""Zpps Kalakhe Wasti"","
Dr. Kadam Gurukul Indapur;"""Dr. Kadam Gurukul Indapur"",";;Dr. Kadam Gurukul Indapur;"""Dr. Kadam Gurukul Indapur"","
Zpps Kalathan No. 1;"""Zpps Kalathan No. 1"",";;Zpps Kalathan No. 1;"""Zpps Kalathan No. 1"","
Zpps Jagtapwasti;"""Zpps Jagtapwasti"",";;Zpps Jagtapwasti;"""Zpps Jagtapwasti"","
Utkarsha Vid.Mandir, Kalathan ;"""Utkarsha Vid.Mandir, Kalathan "",";;Utkarsha Vid.Mandir, Kalathan ;"""Utkarsha Vid.Mandir, Kalathan "","
Zpps Rajawadi;"""Zpps Rajawadi"",";;Zpps Rajawadi;"""Zpps Rajawadi"","
Zpps Mahatma Phule Nagar;"""Zpps Mahatma Phule Nagar"",";;Zpps Mahatma Phule Nagar;"""Zpps Mahatma Phule Nagar"","
Zpps Bijawadi;"""Zpps Bijawadi"",";;Zpps Bijawadi;"""Zpps Bijawadi"","
Zpps Kalelwadi;"""Zpps Kalelwadi"",";;Zpps Kalelwadi;"""Zpps Kalelwadi"","
Mahatma Phule Vidhyalaya;"""Mahatma Phule Vidhyalaya"",";;Mahatma Phule Vidhyalaya;"""Mahatma Phule Vidhyalaya"","
Zpps Gagargaon;"""Zpps Gagargaon"",";;Zpps Gagargaon;"""Zpps Gagargaon"","
Zpps Vangali;"""Zpps Vangali"",";;Zpps Vangali;"""Zpps Vangali"","
Zpps Parekar Wasti;"""Zpps Parekar Wasti"",";;Zpps Parekar Wasti;"""Zpps Parekar Wasti"","
S. B. Patil Eng. School. Vangali;"""S. B. Patil Eng. School. Vangali"",";;S. B. Patil Eng. School. Vangali;"""S. B. Patil Eng. School. Vangali"","
Zpps Avasari;"""Zpps Avasari"",";;Zpps Avasari;"""Zpps Avasari"","
Shri Hanuman Vid. Avasari;"""Shri Hanuman Vid. Avasari"",";;Shri Hanuman Vid. Avasari;"""Shri Hanuman Vid. Avasari"","
Zpps Galandwadi No. 2;"""Zpps Galandwadi No. 2"",";;Zpps Galandwadi No. 2;"""Zpps Galandwadi No. 2"","
Zpps Kadamwasti;"""Zpps Kadamwasti"",";;Zpps Kadamwasti;"""Zpps Kadamwasti"","
Zpps Wadachelavan;"""Zpps Wadachelavan"",";;Zpps Wadachelavan;"""Zpps Wadachelavan"","
Zpps Shindewasti;"""Zpps Shindewasti"",";;Zpps Shindewasti;"""Zpps Shindewasti"","
Zpps Vitthalwadi;"""Zpps Vitthalwadi"",";;Zpps Vitthalwadi;"""Zpps Vitthalwadi"","
Rajmata Ahilyabai Holkar Rest. Jr. Collage Indapur;"""Rajmata Ahilyabai Holkar Rest. Jr. Collage Indapur"",";;Rajmata Ahilyabai Holkar Rest. Jr. Collage Indapur;"""Rajmata Ahilyabai Holkar Rest. Jr. Collage Indapur"","
Zpps Wadapuri;"""Zpps Wadapuri"",";;Zpps Wadapuri;"""Zpps Wadapuri"","
Zpps Ramwadi;"""Zpps Ramwadi"",";;Zpps Ramwadi;"""Zpps Ramwadi"","
Shreenath Vidhyalaya Wadapuri;"""Shreenath Vidhyalaya Wadapuri"",";;Shreenath Vidhyalaya Wadapuri;"""Shreenath Vidhyalaya Wadapuri"","
Zpps Pingalewasti;"""Zpps Pingalewasti"",";;Zpps Pingalewasti;"""Zpps Pingalewasti"","
Zpps Hanumanwadi;"""Zpps Hanumanwadi"",";;Zpps Hanumanwadi;"""Zpps Hanumanwadi"","
Zpps Tobare Wasti;"""Zpps Tobare Wasti"",";;Zpps Tobare Wasti;"""Zpps Tobare Wasti"","
Zpps Pandharwadi;"""Zpps Pandharwadi"",";;Zpps Pandharwadi;"""Zpps Pandharwadi"","
Zpps Rautwadi;"""Zpps Rautwadi"",";;Zpps Rautwadi;"""Zpps Rautwadi"","
Zpps Bedshinge;"""Zpps Bedshinge"",";;Zpps Bedshinge;"""Zpps Bedshinge"","
Zpps Yadavwasti;"""Zpps Yadavwasti"",";;Zpps Yadavwasti;"""Zpps Yadavwasti"","
Zpps Bhatnimgaon;"""Zpps Bhatnimgaon"",";;Zpps Bhatnimgaon;"""Zpps Bhatnimgaon"","
Zpps Kadalgaon;"""Zpps Kadalgaon"",";;Zpps Kadalgaon;"""Zpps Kadalgaon"","
Dadasaheb Patil Vid. Kandalgao;"""Dadasaheb Patil Vid. Kandalgao"",";;Dadasaheb Patil Vid. Kandalgao;"""Dadasaheb Patil Vid. Kandalgao"","
Zpps Hingangaon;"""Zpps Hingangaon"",";;Zpps Hingangaon;"""Zpps Hingangaon"","
Zpps Chormalewasti;"""Zpps Chormalewasti"",";;Zpps Chormalewasti;"""Zpps Chormalewasti"","
Zpps Babhulgaon;"""Zpps Babhulgaon"",";;Zpps Babhulgaon;"""Zpps Babhulgaon"","
Zpps Rakhundmala;"""Zpps Rakhundmala"",";;Zpps Rakhundmala;"""Zpps Rakhundmala"","
Kamal Vidhyalaya Babhulgaon;"""Kamal Vidhyalaya Babhulgaon"",";;Kamal Vidhyalaya Babhulgaon;"""Kamal Vidhyalaya Babhulgaon"","
Zpps Devkarwasti;"""Zpps Devkarwasti"",";;Zpps Devkarwasti;"""Zpps Devkarwasti"","
Zpps Saradewadi;"""Zpps Saradewadi"",";;Zpps Saradewadi;"""Zpps Saradewadi"","
Zpps Gaikwad Shinde Wasti;"""Zpps Gaikwad Shinde Wasti"",";;Zpps Gaikwad Shinde Wasti;"""Zpps Gaikwad Shinde Wasti"","
Zpps Jadhav Bhagat Wasti;"""Zpps Jadhav Bhagat Wasti"",";;Zpps Jadhav Bhagat Wasti;"""Zpps Jadhav Bhagat Wasti"","
Zpps Kotekarwasti;"""Zpps Kotekarwasti"",";;Zpps Kotekarwasti;"""Zpps Kotekarwasti"","
Zpps Tobarewasti;"""Zpps Tobarewasti"",";;Zpps Tobarewasti;"""Zpps Tobarewasti"","
Zpps Shaha;"""Zpps Shaha"",";;Zpps Shaha;"""Zpps Shaha"","
Zpps Mahadevnagar;"""Zpps Mahadevnagar"",";;Zpps Mahadevnagar;"""Zpps Mahadevnagar"","
Zpps Shingadewasti;"""Zpps Shingadewasti"",";;Zpps Shingadewasti;"""Zpps Shingadewasti"","
Zpps Kazad;"""Zpps Kazad"",";;Zpps Kazad;"""Zpps Kazad"","
Zpps Kharatwasti;"""Zpps Kharatwasti"",";;Zpps Kharatwasti;"""Zpps Kharatwasti"","
Zpps Hanumanwadi;"""Zpps Hanumanwadi"",";;Zpps Hanumanwadi;"""Zpps Hanumanwadi"","
Zpps Ranmala;"""Zpps Ranmala"",";;Zpps Ranmala;"""Zpps Ranmala"","
Zpps Wadachamala;"""Zpps Wadachamala"",";;Zpps Wadachamala;"""Zpps Wadachamala"","
New Bhairavnath Madhyamic Vid;"""New Bhairavnath Madhyamic Vid"",";;New Bhairavnath Madhyamic Vid;"""New Bhairavnath Madhyamic Vid"","
Zpps Vanvemala;"""Zpps Vanvemala"",";;Zpps Vanvemala;"""Zpps Vanvemala"","
Shri Chatrapati High Sch Shindewadi;"""Shri Chatrapati High Sch Shindewadi"",";;Shri Chatrapati High Sch Shindewadi;"""Shri Chatrapati High Sch Shindewadi"","
Zpps Shindewadi;"""Zpps Shindewadi"",";;Zpps Shindewadi;"""Zpps Shindewadi"","
Zpps Jotibawadi;"""Zpps Jotibawadi"",";;Zpps Jotibawadi;"""Zpps Jotibawadi"","
Shri Chatrapati High Shindewadi;"""Shri Chatrapati High Shindewadi"",";;Shri Chatrapati High Shindewadi;"""Shri Chatrapati High Shindewadi"","
Zpps Lakadi;"""Zpps Lakadi"",";;Zpps Lakadi;"""Zpps Lakadi"","
Zpps Vanave Mala;"""Zpps Vanave Mala"",";;Zpps Vanave Mala;"""Zpps Vanave Mala"","
New English School,  Lakadi;"""New English School,  Lakadi"",";;New English School,  Lakadi;"""New English School,  Lakadi"","
Zpps Nimbodi;"""Zpps Nimbodi"",";;Zpps Nimbodi;"""Zpps Nimbodi"","
Zpps Gholave Wasti;"""Zpps Gholave Wasti"",";;Zpps Gholave Wasti;"""Zpps Gholave Wasti"","
Zpps Bhoite Mala;"""Zpps Bhoite Mala"",";;Zpps Bhoite Mala;"""Zpps Bhoite Mala"","
Nalanda English Med. School Nimbodi;"""Nalanda English Med. School Nimbodi"",";;Nalanda English Med. School Nimbodi;"""Nalanda English Med. School Nimbodi"","
Sansar No 1;"""Sansar No 1"",";;Sansar No 1;"""Sansar No 1"","
Zpps Bhosalewasti;"""Zpps Bhosalewasti"",";;Zpps Bhosalewasti;"""Zpps Bhosalewasti"","
Shri Chatrapati H.Scl Sansar ;"""Shri Chatrapati H.Scl Sansar "",";;Shri Chatrapati H.Scl Sansar ;"""Shri Chatrapati H.Scl Sansar "","
Zpps Sapkalwadi;"""Zpps Sapkalwadi"",";;Zpps Sapkalwadi;"""Zpps Sapkalwadi"","
Zpps Bhoitewasti;"""Zpps Bhoitewasti"",";;Zpps Bhoitewasti;"""Zpps Bhoitewasti"","
Zpps Sanjay Nagar;"""Zpps Sanjay Nagar"",";;Zpps Sanjay Nagar;"""Zpps Sanjay Nagar"","
Zpps Hinganewadi;"""Zpps Hinganewadi"",";;Zpps Hinganewadi;"""Zpps Hinganewadi"","
Zpps Bhavani Nagar;"""Zpps Bhavani Nagar"",";;Zpps Bhavani Nagar;"""Zpps Bhavani Nagar"","
Shri Chatrapati H Scl Bhavani.;"""Shri Chatrapati H Scl Bhavani."",";;Shri Chatrapati H Scl Bhavani.;"""Shri Chatrapati H Scl Bhavani."","
Shri Chatrapati Girls H Scl;"""Shri Chatrapati Girls H Scl"",";;Shri Chatrapati Girls H Scl;"""Shri Chatrapati Girls H Scl"","
Shri Chatrapati Eng. Mid. Scl.;"""Shri Chatrapati Eng. Mid. Scl."",";;Shri Chatrapati Eng. Mid. Scl.;"""Shri Chatrapati Eng. Mid. Scl."","
Zpps Rayatemala;"""Zpps Rayatemala"",";;Zpps Rayatemala;"""Zpps Rayatemala"","
Zpps Ashok Nagar;"""Zpps Ashok Nagar"",";;Zpps Ashok Nagar;"""Zpps Ashok Nagar"","
Govindrao Pawar Vid.Bhavani N.;"""Govindrao Pawar Vid.Bhavani N."",";;Govindrao Pawar Vid.Bhavani N.;"""Govindrao Pawar Vid.Bhavani N."","
King Shivaji International School Bhawaninagar;"""King Shivaji International School Bhawaninagar"",";;King Shivaji International School Bhawaninagar;"""King Shivaji International School Bhawaninagar"","
Zpps Jachakwasti;"""Zpps Jachakwasti"",";;Zpps Jachakwasti;"""Zpps Jachakwasti"","
Zpps Nanavare Mala;"""Zpps Nanavare Mala"",";;Zpps Nanavare Mala;"""Zpps Nanavare Mala"","
Zpps Manakarwadi;"""Zpps Manakarwadi"",";;Zpps Manakarwadi;"""Zpps Manakarwadi"","
Zpps Gholapwadi;"""Zpps Gholapwadi"",";;Zpps Gholapwadi;"""Zpps Gholapwadi"","
Udamai Vidhyalaya Gholapwadi;"""Udamai Vidhyalaya Gholapwadi"",";;Udamai Vidhyalaya Gholapwadi;"""Udamai Vidhyalaya Gholapwadi"","
Zpps Pawarwadi;"""Zpps Pawarwadi"",";;Zpps Pawarwadi;"""Zpps Pawarwadi"","
Zpps Udamaiwadi;"""Zpps Udamaiwadi"",";;Zpps Udamaiwadi;"""Zpps Udamaiwadi"","
Zpps Kuravali;"""Zpps Kuravali"",";;Zpps Kuravali;"""Zpps Kuravali"","
Zpps Chavanwasti;"""Zpps Chavanwasti"",";;Zpps Chavanwasti;"""Zpps Chavanwasti"","
Zpps Kadamwasti;"""Zpps Kadamwasti"",";;Zpps Kadamwasti;"""Zpps Kadamwasti"","
Madhyamic Vidhyalaya Kurvali;"""Madhyamic Vidhyalaya Kurvali"",";;Madhyamic Vidhyalaya Kurvali;"""Madhyamic Vidhyalaya Kurvali"","
Karmyogi S. Patil Pri.Vid. Kurwali;"""Karmyogi S. Patil Pri.Vid. Kurwali"",";;Karmyogi S. Patil Pri.Vid. Kurwali;"""Karmyogi S. Patil Pri.Vid. Kurwali"","
Zpps Jamb;"""Zpps Jamb"",";;Zpps Jamb;"""Zpps Jamb"","
Zpps Chiravali;"""Zpps Chiravali"",";;Zpps Chiravali;"""Zpps Chiravali"","
Zpps Tavashi;"""Zpps Tavashi"",";;Zpps Tavashi;"""Zpps Tavashi"","
Zpps Mandlikwasti;"""Zpps Mandlikwasti"",";;Zpps Mandlikwasti;"""Zpps Mandlikwasti"","
Madhyamic Vidhyalaya Tavashi;"""Madhyamic Vidhyalaya Tavashi"",";;Madhyamic Vidhyalaya Tavashi;"""Madhyamic Vidhyalaya Tavashi"","
Zpps Udhat;"""Zpps Udhat"",";;Zpps Udhat;"""Zpps Udhat"","
Chhatrapati High School Uddhat;"""Chhatrapati High School Uddhat"",";;Chhatrapati High School Uddhat;"""Chhatrapati High School Uddhat"","
Zpps Nalavadewasti;"""Zpps Nalavadewasti"",";;Zpps Nalavadewasti;"""Zpps Nalavadewasti"","
Dhavalupri Pathashala;"""Dhavalupri Pathashala"",";;Dhavalupri Pathashala;"""Dhavalupri Pathashala"","
Walchandnagar Pathshala No 1;"""Walchandnagar Pathshala No 1"",";;Walchandnagar Pathshala No 1;"""Walchandnagar Pathshala No 1"","
Walchandnagar Pathshala No 3;"""Walchandnagar Pathshala No 3"",";;Walchandnagar Pathshala No 3;"""Walchandnagar Pathshala No 3"","
Walchandnagar Pathshala No 4;"""Walchandnagar Pathshala No 4"",";;Walchandnagar Pathshala No 4;"""Walchandnagar Pathshala No 4"","
Bharat Children'S Acadamy;"""Bharat Children'S Acadamy"",";;Bharat Children'S Acadamy;"""Bharat Children'S Acadamy"","
Shri Vardhaman Vidhyalaya;"""Shri Vardhaman Vidhyalaya"",";;Shri Vardhaman Vidhyalaya;"""Shri Vardhaman Vidhyalaya"","
Zpps Kalamb;"""Zpps Kalamb"",";;Zpps Kalamb;"""Zpps Kalamb"","
Zpps 57 Clal;"""Zpps 57 Clal"",";;Zpps 57 Clal;"""Zpps 57 Clal"","
Zpps Pawarwasti;"""Zpps Pawarwasti"",";;Zpps Pawarwasti;"""Zpps Pawarwasti"","
Zpps Naudari;"""Zpps Naudari"",";;Zpps Naudari;"""Zpps Naudari"","
Walchand Vidhyalay;"""Walchand Vidhyalay"",";;Walchand Vidhyalay;"""Walchand Vidhyalay"","
Lalpuri Pathshala;"""Lalpuri Pathshala"",";;Lalpuri Pathshala;"""Lalpuri Pathshala"","
Bhorkarwadi;"""Bhorkarwadi"",";;Bhorkarwadi;"""Bhorkarwadi"","
Shri Vankteshwor Eng.Med.Sch.Kalamb;"""Shri Vankteshwor Eng.Med.Sch.Kalamb"",";;Shri Vankteshwor Eng.Med.Sch.Kalamb;"""Shri Vankteshwor Eng.Med.Sch.Kalamb"","
Lete. Sahebro Phadtare Junior College, Kalamb ;"""Lete. Sahebro Phadtare Junior College, Kalamb "",";;Lete. Sahebro Phadtare Junior College, Kalamb ;"""Lete. Sahebro Phadtare Junior College, Kalamb "","
Phadtare Global School Kalamb Walchandnagar Kalamb;"""Phadtare Global School Kalamb Walchandnagar Kalamb"",";;Phadtare Global School Kalamb Walchandnagar Kalamb;"""Phadtare Global School Kalamb Walchandnagar Kalamb"","
Zpps Lakhewadi;"""Zpps Lakhewadi"",";;Zpps Lakhewadi;"""Zpps Lakhewadi"","
Zpps Kharaodha;"""Zpps Kharaodha"",";;Zpps Kharaodha;"""Zpps Kharaodha"","
Zpps Inamke Wasti;"""Zpps Inamke Wasti"",";;Zpps Inamke Wasti;"""Zpps Inamke Wasti"","
Zpps Thorve Wasti;"""Zpps Thorve Wasti"",";;Zpps Thorve Wasti;"""Zpps Thorve Wasti"","
Zpps Nimbalkar Wasti;"""Zpps Nimbalkar Wasti"",";;Zpps Nimbalkar Wasti;"""Zpps Nimbalkar Wasti"","
Zpps Dholemala;"""Zpps Dholemala"",";;Zpps Dholemala;"""Zpps Dholemala"","
Sharadchandrji Pawar M.V.;"""Sharadchandrji Pawar M.V."",";;Sharadchandrji Pawar M.V.;"""Sharadchandrji Pawar M.V."","
Appasaheb Pawar Kendriy Nivasi Ashram Shala Lakhewadi;"""Appasaheb Pawar Kendriy Nivasi Ashram Shala Lakhewadi"",";;Appasaheb Pawar Kendriy Nivasi Ashram Shala Lakhewadi;"""Appasaheb Pawar Kendriy Nivasi Ashram Shala Lakhewadi"","
Zpps Pithewadi;"""Zpps Pithewadi"",";;Zpps Pithewadi;"""Zpps Pithewadi"","
Zpps Nir-Nimgaon;"""Zpps Nir-Nimgaon"",";;Zpps Nir-Nimgaon;"""Zpps Nir-Nimgaon"","
Anantrao Pawar Vid. Nirnimgaon;"""Anantrao Pawar Vid. Nirnimgaon"",";;Anantrao Pawar Vid. Nirnimgaon;"""Anantrao Pawar Vid. Nirnimgaon"","
Anantrao Pawar Pra. Vid. Nirnimgaon;"""Anantrao Pawar Pra. Vid. Nirnimgaon"",";;Anantrao Pawar Pra. Vid. Nirnimgaon;"""Anantrao Pawar Pra. Vid. Nirnimgaon"","
Zpps Khadappawasti;"""Zpps Khadappawasti"",";;Zpps Khadappawasti;"""Zpps Khadappawasti"","
Zpps Bhodani;"""Zpps Bhodani"",";;Zpps Bhodani;"""Zpps Bhodani"","
Zpps Khandobachiwadi;"""Zpps Khandobachiwadi"",";;Zpps Khandobachiwadi;"""Zpps Khandobachiwadi"","
Shree Ram Vidhyalay  Bhodani;"""Shree Ram Vidhyalay  Bhodani"",";;Shree Ram Vidhyalay  Bhodani;"""Shree Ram Vidhyalay  Bhodani"","
Zpps Surwad;"""Zpps Surwad"",";;Zpps Surwad;"""Zpps Surwad"","
Zpps Bhale Wasti;"""Zpps Bhale Wasti"",";;Zpps Bhale Wasti;"""Zpps Bhale Wasti"","
Hanuman Vidhyalaya, Surwad;"""Hanuman Vidhyalaya, Surwad"",";;Hanuman Vidhyalaya, Surwad;"""Hanuman Vidhyalaya, Surwad"","
Zpps Wakil Wasti;"""Zpps Wakil Wasti"",";;Zpps Wakil Wasti;"""Zpps Wakil Wasti"","
Zpps Sopan Wasti;"""Zpps Sopan Wasti"",";;Zpps Sopan Wasti;"""Zpps Sopan Wasti"","
Zpps Koratkar Wasti;"""Zpps Koratkar Wasti"",";;Zpps Koratkar Wasti;"""Zpps Koratkar Wasti"","
Zpps Bhandagaon;"""Zpps Bhandagaon"",";;Zpps Bhandagaon;"""Zpps Bhandagaon"","
Zpps Patil Wasti;"""Zpps Patil Wasti"",";;Zpps Patil Wasti;"""Zpps Patil Wasti"","
Zpps Gaikwad Wasti;"""Zpps Gaikwad Wasti"",";;Zpps Gaikwad Wasti;"""Zpps Gaikwad Wasti"","
Madhyamik Vidhyalaya Bhandgaon;"""Madhyamik Vidhyalaya Bhandgaon"",";;Madhyamik Vidhyalaya Bhandgaon;"""Madhyamik Vidhyalaya Bhandgaon"","
Zpps Shetphal-Haveli;"""Zpps Shetphal-Haveli"",";;Zpps Shetphal-Haveli;"""Zpps Shetphal-Haveli"","
Madhyamik Vidhyalaya Shetphal;"""Madhyamik Vidhyalaya Shetphal"",";;Madhyamik Vidhyalaya Shetphal;"""Madhyamik Vidhyalaya Shetphal"","
